Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,City,State,Country,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,item_price,TotalSalesPerCountry
8891,IT-2015-2396037,2015-12-28,2016-01-02,Standard Class,CM-12190,Charlotte Melton,Consumer,Villeparisis,Ile-de-France,France,Central,TEC-PH-10002222,Technology,Phones,"Cisco Office Telephone, VoIP",273.87,4,0.15,83.67,68.4675,858931.083
8892,IT-2015-2396037,2015-12-28,2016-01-02,Standard Class,CM-12190,Charlotte Melton,Consumer,Villeparisis,Ile-de-France,France,Central,OFF-AR-10001110,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",96.57,3,0.0,36.63,32.19,858931.083
3898,IT-2015-2403893,2015-11-06,2015-11-09,Second Class,NC-18415,Nathan Cano,Consumer,Celle,Lower Saxony,Germany,Central,OFF-AP-10004201,Office Supplies,Appliances,"Breville Refrigerator, White",931.446,2,0.1,103.446,465.723,628840.0305
9550,IT-2015-2403893,2015-06-21,2015-06-24,Second Class,PJ-18835,Patrick Jones,Corporate,Bochum,North Rhine-Westphalia,Germany,Central,OFF-EN-10004895,Office Supplies,Envelopes,"Kraft Mailers, Security-Tint",80.1,2,0.0,3.96,40.05,628840.0305
8863,IT-2015-2413417,2015-01-24,2015-01-26,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,FUR-CH-10004685,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",72.948,1,0.6,-56.562,72.948,289709.658
8864,IT-2015-2413417,2015-01-24,2015-01-26,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-LA-10004007,Office Supplies,Labels,"Harbour Creations Color Coded Labels, Adjustable",54.0,5,0.0,7.5,10.8,289709.658
8865,IT-2015-2413417,2015-01-24,2015-01-26,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-PA-10003899,Office Supplies,Paper,"SanDisk Memo Slips, Multicolor",55.17,3,0.0,2.7,18.39,289709.658
8866,IT-2015-2413417,2015-01-24,2015-01-26,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,FUR-CH-10003540,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",69.228,3,0.6,-95.202,23.075999999999997,289709.658
8867,IT-2015-2413417,2015-01-24,2015-01-26,First Class,SJ-20500,Shirley Jackson,Consumer,Bologna,Emilia-Romagna,Italy,South,OFF-FA-10004310,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",41.16,4,0.0,2.88,10.29,289709.658
1109,IT-2015-2419493,2015-04-13,2015-04-14,First Class,AM-10360,Alice McCarthy,Corporate,Nacka,Stockholm,Sweden,North,TEC-PH-10000810,Technology,Phones,"Nokia Headset, VoIP",73.2,2,0.5,-11.76,36.6,30491.403
2744,IT-2015-2421873,2015-12-14,2015-12-19,Standard Class,LH-17155,Logan Haushalter,Consumer,Amadora,Lisbon,Portugal,South,OFF-AR-10002805,Office Supplies,Art,"Boston Sketch Pad, Blue",121.5,5,0.5,-17.1,24.3,15105.119999999999
2745,IT-2015-2421873,2015-12-14,2015-12-19,Standard Class,LH-17155,Logan Haushalter,Consumer,Amadora,Lisbon,Portugal,South,FUR-FU-10003069,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",122.325,5,0.5,-88.125,24.465,15105.119999999999
2746,IT-2015-2421873,2015-12-14,2015-12-19,Standard Class,LH-17155,Logan Haushalter,Consumer,Amadora,Lisbon,Portugal,South,FUR-BO-10001039,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",410.76,2,0.5,-57.54,205.38,15105.119999999999
2747,IT-2015-2421873,2015-12-14,2015-12-19,Standard Class,LH-17155,Logan Haushalter,Consumer,Amadora,Lisbon,Portugal,South,FUR-FU-10003540,Furniture,Furnishings,"Deflect-O Stacking Tray, Erganomic",59.775,5,0.5,-26.325,11.955,15105.119999999999
2748,IT-2015-2421873,2015-12-14,2015-12-19,Standard Class,LH-17155,Logan Haushalter,Consumer,Amadora,Lisbon,Portugal,South,OFF-AR-10002156,Office Supplies,Art,"Stanley Highlighters, Blue",36.75,5,0.5,-22.05,7.35,15105.119999999999
2749,IT-2015-2421873,2015-12-14,2015-12-19,Standard Class,LH-17155,Logan Haushalter,Consumer,Amadora,Lisbon,Portugal,South,OFF-AP-10001178,Office Supplies,Appliances,"KitchenAid Stove, Red",855.225,3,0.5,-376.335,285.075,15105.119999999999
2750,IT-2015-2421873,2015-12-14,2015-12-19,Standard Class,LH-17155,Logan Haushalter,Consumer,Amadora,Lisbon,Portugal,South,OFF-BI-10000171,Office Supplies,Binders,"Wilson Jones Index Tab, Recycled",6.81,2,0.5,-3.03,3.405,15105.119999999999
1882,IT-2015-2459755,2015-04-26,2015-05-01,Standard Class,RM-19375,Raymond Messe,Consumer,Rotterdam,South Holland,Netherlands,Central,OFF-AR-10000980,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",39.15,3,0.5,-18.81,13.049999999999999,77514.945
1604,IT-2015-2506333,2015-08-25,2015-08-29,Standard Class,DM-13345,Denise Monton,Corporate,Turin,Piedmont,Italy,South,OFF-ST-10004482,Office Supplies,Storage,"Rogers Shelving, Industrial",450.792,12,0.4,-75.168,37.565999999999995,289709.658
1605,IT-2015-2506333,2015-08-25,2015-08-29,Standard Class,DM-13345,Denise Monton,Corporate,Turin,Piedmont,Italy,South,TEC-PH-10004297,Technology,Phones,"Motorola Speaker Phone, Full Size",393.21,5,0.4,-190.14,78.642,289709.658
1606,IT-2015-2506333,2015-08-25,2015-08-29,Standard Class,DM-13345,Denise Monton,Corporate,Turin,Piedmont,Italy,South,OFF-ST-10001426,Office Supplies,Storage,"Eldon Folders, Single Width",51.03,5,0.4,5.88,10.206,289709.658
1607,IT-2015-2506333,2015-08-25,2015-08-29,Standard Class,DM-13345,Denise Monton,Corporate,Turin,Piedmont,Italy,South,OFF-ST-10002555,Office Supplies,Storage,"Eldon Lockers, Industrial",119.034,1,0.4,17.844,119.034,289709.658
1608,IT-2015-2506333,2015-08-25,2015-08-29,Standard Class,DM-13345,Denise Monton,Corporate,Turin,Piedmont,Italy,South,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",84.672,3,0.4,-1.458,28.224,289709.658
1609,IT-2015-2506333,2015-08-25,2015-08-29,Standard Class,DM-13345,Denise Monton,Corporate,Turin,Piedmont,Italy,South,FUR-CH-10003365,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",744.0,4,0.6,-353.4,186.0,289709.658
5876,IT-2015-2516674,2015-11-22,2015-11-26,Standard Class,DJ-13630,Doug Jacobs,Consumer,Muret,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-FA-10003730,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",65.7,5,0.0,16.35,13.14,858931.083
5877,IT-2015-2516674,2015-11-22,2015-11-26,Standard Class,DJ-13630,Doug Jacobs,Consumer,Muret,Languedoc-Roussillon-Midi-Pyrénées,France,Central,FUR-CH-10001150,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",231.417,3,0.1,95.067,77.139,858931.083
9144,IT-2015-2536577,2015-11-16,2015-11-21,Standard Class,ML-17755,Max Ludwig,Home Office,Angers,Pays de la Loire,France,Central,TEC-CO-10004099,Technology,Copiers,"Sharp Fax Machine, Digital",1003.986,4,0.15,-177.174,250.9965,858931.083
9295,IT-2015-2536577,2015-01-26,2015-01-29,Second Class,AS-10240,Alan Shonely,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-ST-10003931,Office Supplies,Storage,"Smead Trays, Wire Frame",85.59,2,0.1,2.85,42.795,858931.083
9296,IT-2015-2536577,2015-01-26,2015-01-29,Second Class,AS-10240,Alan Shonely,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,FUR-FU-10002557,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",177.36,8,0.0,0.0,22.17,858931.083
9297,IT-2015-2536577,2015-01-26,2015-01-29,Second Class,AS-10240,Alan Shonely,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-PA-10001662,Office Supplies,Paper,"Green Bar Note Cards, Premium",59.58,2,0.0,21.42,29.79,858931.083
9298,IT-2015-2536577,2015-01-26,2015-01-29,Second Class,AS-10240,Alan Shonely,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-SU-10003072,Office Supplies,Supplies,"Elite Trimmer, Serrated",345.33,9,0.0,162.27,38.37,858931.083
9299,IT-2015-2536577,2015-01-26,2015-01-29,Second Class,AS-10240,Alan Shonely,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width",108.0,5,0.1,2.4,21.6,858931.083
9300,IT-2015-2536577,2015-01-26,2015-01-29,Second Class,AS-10240,Alan Shonely,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-AR-10000091,Office Supplies,Art,"BIC Highlighters, Water Color",88.44,4,0.0,15.84,22.11,858931.083
9301,IT-2015-2536577,2015-01-26,2015-01-29,Second Class,AS-10240,Alan Shonely,Consumer,Montpellier,Languedoc-Roussillon-Midi-Pyrénées,France,Central,OFF-BI-10003277,Office Supplies,Binders,"Ibico Binder Covers, Durable",136.35,9,0.0,16.2,15.149999999999999,858931.083
2702,IT-2015-2556136,2015-11-11,2015-11-17,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Santander,Cantabria,Spain,South,TEC-PH-10000437,Technology,Phones,"Cisco Signal Booster, VoIP",136.728,1,0.1,-6.102,136.728,287146.68
2703,IT-2015-2556136,2015-11-11,2015-11-17,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Santander,Cantabria,Spain,South,OFF-AR-10000066,Office Supplies,Art,"Sanford Pens, Blue",22.2,2,0.0,5.28,11.1,287146.68
2704,IT-2015-2556136,2015-11-11,2015-11-17,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Santander,Cantabria,Spain,South,FUR-CH-10001802,Furniture,Chairs,"Novimex Rocking Chair, Black",206.4,2,0.2,-20.64,103.2,287146.68
2705,IT-2015-2556136,2015-11-11,2015-11-17,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,Santander,Cantabria,Spain,South,OFF-BI-10003152,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",19.08,4,0.0,8.16,4.77,287146.68
7570,IT-2015-2558119,2015-05-06,2015-05-12,Standard Class,TT-21460,Tonja Turnell,Home Office,Erfurt,Thuringia,Germany,Central,OFF-PA-10003994,Office Supplies,Paper,"Eaton Note Cards, Premium",55.98,2,0.0,16.74,27.99,628840.0305
7571,IT-2015-2558119,2015-05-06,2015-05-12,Standard Class,TT-21460,Tonja Turnell,Home Office,Erfurt,Thuringia,Germany,Central,OFF-ST-10003132,Office Supplies,Storage,"Fellowes Box, Blue",53.136,3,0.1,3.456,17.712,628840.0305
7572,IT-2015-2558119,2015-05-06,2015-05-12,Standard Class,TT-21460,Tonja Turnell,Home Office,Erfurt,Thuringia,Germany,Central,OFF-EN-10003465,Office Supplies,Envelopes,"Cameo Peel and Seal, Security-Tint",70.2,3,0.0,4.14,23.400000000000002,628840.0305
7573,IT-2015-2558119,2015-05-06,2015-05-12,Standard Class,TT-21460,Tonja Turnell,Home Office,Erfurt,Thuringia,Germany,Central,FUR-FU-10000135,Furniture,Furnishings,"Tenex Photo Frame, Black",311.04,6,0.0,86.94,51.84,628840.0305
7574,IT-2015-2558119,2015-05-06,2015-05-12,Standard Class,TT-21460,Tonja Turnell,Home Office,Erfurt,Thuringia,Germany,Central,OFF-AR-10001269,Office Supplies,Art,"BIC Markers, Water Color",88.83,3,0.0,31.05,29.61,628840.0305
7575,IT-2015-2558119,2015-05-06,2015-05-12,Standard Class,TT-21460,Tonja Turnell,Home Office,Erfurt,Thuringia,Germany,Central,OFF-AR-10001418,Office Supplies,Art,"BIC Markers, Easy-Erase",106.8,4,0.0,29.88,26.7,628840.0305
7308,IT-2015-2568112,2015-12-09,2015-12-13,Second Class,PB-18805,Patrick Bzostek,Home Office,Duisburg,North Rhine-Westphalia,Germany,Central,OFF-ST-10004597,Office Supplies,Storage,"Rogers File Cart, Blue",253.206,2,0.1,-25.374,126.603,628840.0305
7309,IT-2015-2568112,2015-12-09,2015-12-13,Second Class,PB-18805,Patrick Bzostek,Home Office,Duisburg,North Rhine-Westphalia,Germany,Central,FUR-BO-10002318,Furniture,Bookcases,"Dania Classic Bookcase, Mobile",743.904,2,0.1,66.084,371.952,628840.0305
7310,IT-2015-2568112,2015-12-09,2015-12-13,Second Class,PB-18805,Patrick Bzostek,Home Office,Duisburg,North Rhine-Westphalia,Germany,Central,FUR-BO-10003828,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",257.094,2,0.1,54.234,128.547,628840.0305
7311,IT-2015-2568112,2015-12-09,2015-12-13,Second Class,PB-18805,Patrick Bzostek,Home Office,Duisburg,North Rhine-Westphalia,Germany,Central,TEC-PH-10003963,Technology,Phones,"Apple Signal Booster, Full Size",275.88,2,0.0,13.74,137.94,628840.0305
7385,IT-2015-2600640,2015-10-21,2015-10-28,Standard Class,SF-20065,Sandra Flanagan,Consumer,Berlin,Berlin,Germany,Central,OFF-ST-10004267,Office Supplies,Storage,"Smead File Cart, Single Width",513.72,5,0.2,-122.13,102.744,628840.0305
7386,IT-2015-2600640,2015-10-21,2015-10-28,Standard Class,SF-20065,Sandra Flanagan,Consumer,Berlin,Berlin,Germany,Central,OFF-ST-10002706,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",545.52,5,0.2,6.72,109.104,628840.0305
7387,IT-2015-2600640,2015-10-21,2015-10-28,Standard Class,SF-20065,Sandra Flanagan,Consumer,Berlin,Berlin,Germany,Central,OFF-BI-10000972,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",27.108,1,0.1,2.688,27.108,628840.0305
7388,IT-2015-2600640,2015-10-21,2015-10-28,Standard Class,SF-20065,Sandra Flanagan,Consumer,Berlin,Berlin,Germany,Central,OFF-LA-10004859,Office Supplies,Labels,"Avery Legal Exhibit Labels, Alphabetical",30.132,3,0.1,3.942,10.044,628840.0305
4200,IT-2015-2624729,2015-12-29,2016-01-02,Second Class,SS-20515,Shirley Schmidt,Home Office,Groningen,Groningen,Netherlands,Central,OFF-AR-10003521,Office Supplies,Art,"Stanley Highlighters, Easy-Erase",14.97,2,0.5,-4.23,7.485,77514.945
4201,IT-2015-2624729,2015-12-29,2016-01-02,Second Class,SS-20515,Shirley Schmidt,Home Office,Groningen,Groningen,Netherlands,Central,FUR-BO-10000259,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",1314.45,6,0.5,-630.99,219.07500000000002,77514.945
5369,IT-2015-2660642,2015-05-11,2015-05-13,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-PA-10004267,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",39.06,4,0.5,-17.22,9.765,30491.403
5370,IT-2015-2660642,2015-05-11,2015-05-13,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-AR-10002094,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",43.83,3,0.5,-32.49,14.61,30491.403
5371,IT-2015-2660642,2015-05-11,2015-05-13,Second Class,ML-18040,Michelle Lonsdale,Corporate,Stockholm,Stockholm,Sweden,North,OFF-ST-10002566,Office Supplies,Storage,"Tenex Lockers, Wire Frame",609.66,6,0.5,-231.84,101.61,30491.403
8667,IT-2015-2668777,2015-09-04,2015-09-08,Standard Class,EM-13960,Eric Murdock,Consumer,Gothenburg,Västra Götaland,Sweden,North,TEC-CO-10004976,Technology,Copiers,"Brother Ink, High-Speed",145.5,2,0.5,-128.04,72.75,30491.403
8668,IT-2015-2668777,2015-09-04,2015-09-08,Standard Class,EM-13960,Eric Murdock,Consumer,Gothenburg,Västra Götaland,Sweden,North,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",51.36,2,0.5,-31.86,25.68,30491.403
9378,IT-2015-2709916,2015-12-14,2015-12-18,Standard Class,SC-20095,Sanjit Chand,Consumer,Oviedo,Asturias,Spain,South,FUR-TA-10000184,Furniture,Tables,"Barricks Conference Table, Fully Assembled",726.84,2,0.6,-399.78,363.42,287146.68
8915,IT-2015-2725191,2015-11-30,2015-12-06,Standard Class,RP-19855,Roy Phan,Corporate,Stockholm,Stockholm,Sweden,North,TEC-PH-10003601,Technology,Phones,"Apple Office Telephone, with Caller ID",97.92,3,0.5,-86.22,32.64,30491.403
8916,IT-2015-2725191,2015-11-30,2015-12-06,Standard Class,RP-19855,Roy Phan,Corporate,Stockholm,Stockholm,Sweden,North,OFF-LA-10002964,Office Supplies,Labels,"Harbour Creations Shipping Labels, 5000 Label Set",53.325,9,0.5,-30.105,5.9250000000000007,30491.403
6696,IT-2015-2743644,2015-09-27,2015-10-03,Standard Class,EB-13750,Edward Becker,Corporate,Arras,Hauts-de-France,France,Central,TEC-PH-10004601,Technology,Phones,"Nokia Audio Dock, with Caller ID",425.187,3,0.15,-0.063,141.729,858931.083
6697,IT-2015-2743644,2015-09-27,2015-10-03,Standard Class,EB-13750,Edward Becker,Corporate,Arras,Hauts-de-France,France,Central,OFF-FA-10000189,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",27.72,2,0.0,6.6,13.86,858931.083
7593,IT-2015-2779559,2015-04-17,2015-04-22,Standard Class,MZ-17515,Mary Zewe,Corporate,Apeldoorn,Gelderland,Netherlands,Central,OFF-PA-10004111,Office Supplies,Paper,"Enermax Parchment Paper, Multicolor",16.8,2,0.5,-6.72,8.4,77514.945
5025,IT-2015-2800134,2015-09-07,2015-09-11,Standard Class,AG-10675,Anna Gayman,Consumer,Amsterdam,North Holland,Netherlands,Central,TEC-AC-10000815,Technology,Accessories,"Enermax Flash Drive, Erganomic",39.33,2,0.5,-4.77,19.665,77514.945
5026,IT-2015-2800134,2015-09-07,2015-09-11,Standard Class,AG-10675,Anna Gayman,Consumer,Amsterdam,North Holland,Netherlands,Central,TEC-AC-10000827,Technology,Accessories,"SanDisk Keyboard, Programmable",331.92,8,0.5,-225.84,41.49,77514.945
5090,IT-2015-2803139,2015-12-22,2015-12-27,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,OFF-FA-10001097,Office Supplies,Fasteners,"Accos Paper Clips, Assorted Sizes",5.745,1,0.5,-5.655,5.745,16639.509000000002
5091,IT-2015-2803139,2015-12-22,2015-12-27,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,OFF-EN-10004604,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",46.725,5,0.5,-3.825,9.345,16639.509000000002
5092,IT-2015-2803139,2015-12-22,2015-12-27,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,TEC-PH-10001470,Technology,Phones,"Cisco Office Telephone, with Caller ID",80.46,2,0.5,-59.58,40.23,16639.509000000002
5093,IT-2015-2803139,2015-12-22,2015-12-27,Second Class,CG-12040,Catherine Glotzbach,Home Office,Dublin,Dublin,Ireland,North,TEC-PH-10000458,Technology,Phones,"Nokia Office Telephone, Full Size",166.05,5,0.5,-83.1,33.21,16639.509000000002
7970,IT-2015-2852736,2015-04-27,2015-05-03,Standard Class,LS-16945,Linda Southworth,Corporate,Milan,Lombardy,Italy,South,FUR-CH-10003062,Furniture,Chairs,"Novimex Chairmat, Red",45.072,2,0.6,-33.828,22.536,289709.658
8974,IT-2015-2861112,2015-12-14,2015-12-20,Standard Class,CM-11830,Cari MacIntyre,Corporate,La Rochelle,Aquitaine-Limousin-Poitou-Charentes,France,Central,TEC-CO-10002601,Technology,Copiers,"Brother Fax and Copier, Digital",324.921,2,0.15,-3.879,162.4605,858931.083
8975,IT-2015-2861112,2015-12-14,2015-12-20,Standard Class,CM-11830,Cari MacIntyre,Corporate,La Rochelle,Aquitaine-Limousin-Poitou-Charentes,France,Central,OFF-EN-10001147,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",29.28,4,0.0,14.28,7.32,858931.083
8976,IT-2015-2861112,2015-12-14,2015-12-20,Standard Class,CM-11830,Cari MacIntyre,Corporate,La Rochelle,Aquitaine-Limousin-Poitou-Charentes,France,Central,FUR-FU-10002094,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",100.74,2,0.0,31.2,50.37,858931.083
9967,IT-2015-2866156,2015-12-13,2015-12-19,Standard Class,BT-11485,Brad Thomas,Home Office,Cannes,Provence-Alpes-Côte d'Azur,France,Central,TEC-PH-10000158,Technology,Phones,"Apple Signal Booster, VoIP",348.687,3,0.15,-20.583,116.229,858931.083
1617,IT-2015-2876489,2015-07-05,2015-07-09,Standard Class,CB-12415,Christy Brittain,Consumer,Drancy,Ile-de-France,France,Central,OFF-ST-10000922,Office Supplies,Storage,"Eldon File Cart, Blue",799.848,7,0.1,-71.232,114.264,858931.083
3703,IT-2015-2876489,2015-06-22,2015-06-25,First Class,RB-19330,Randy Bradley,Consumer,Dijon,Bourgogne-Franche-Comté,France,Central,OFF-AR-10000066,Office Supplies,Art,"Sanford Pens, Blue",11.1,1,0.0,2.64,11.1,858931.083
3704,IT-2015-2876489,2015-06-22,2015-06-25,First Class,RB-19330,Randy Bradley,Consumer,Dijon,Bourgogne-Franche-Comté,France,Central,FUR-CH-10000479,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",1696.248,4,0.1,734.928,424.062,858931.083
3705,IT-2015-2876489,2015-06-22,2015-06-25,First Class,RB-19330,Randy Bradley,Consumer,Dijon,Bourgogne-Franche-Comté,France,Central,OFF-EN-10003381,Office Supplies,Envelopes,"Cameo Manila Envelope, Security-Tint",264.6,9,0.0,129.6,29.400000000000002,858931.083
3556,IT-2015-2889545,2015-02-23,2015-02-28,Standard Class,GD-14590,Giulietta Dortch,Corporate,Rome,Lazio,Italy,South,FUR-CH-10000214,Furniture,Chairs,"Harbour Creations Bag Chairs, Black",47.352,2,0.6,-60.408,23.676,289709.658
6515,IT-2015-2911544,2015-06-16,2015-06-22,Standard Class,SW-20275,Scott Williamson,Consumer,Paris,Ile-de-France,France,Central,TEC-PH-10003153,Technology,Phones,"Samsung Signal Booster, with Caller ID",348.3045,3,0.15,-61.4655,116.1015,858931.083
6753,IT-2015-2975588,2015-06-11,2015-06-14,First Class,MC-17275,Marc Crier,Consumer,Lille,Hauts-de-France,France,Central,OFF-AP-10000005,Office Supplies,Appliances,"KitchenAid Microwave, Red",837.864,3,0.1,-27.936,279.288,858931.083
3064,IT-2015-2992208,2015-12-24,2015-12-27,Second Class,EM-13960,Eric Murdock,Consumer,Dublin,Dublin,Ireland,North,TEC-MA-10002435,Technology,Machines,"Epson Receipt Printer, Wireless",117.03,2,0.5,-60.87,58.515,16639.509000000002
3065,IT-2015-2992208,2015-12-24,2015-12-27,Second Class,EM-13960,Eric Murdock,Consumer,Dublin,Dublin,Ireland,North,TEC-PH-10002623,Technology,Phones,"Cisco Smart Phone, with Caller ID",981.36,3,0.5,-117.81,327.12,16639.509000000002
3066,IT-2015-2992208,2015-12-24,2015-12-27,Second Class,EM-13960,Eric Murdock,Consumer,Dublin,Dublin,Ireland,North,TEC-AC-10000089,Technology,Accessories,"SanDisk Router, Bluetooth",897.225,7,0.5,-197.505,128.175,16639.509000000002
6161,IT-2015-3053644,2015-05-08,2015-05-13,Second Class,DA-13450,Dianna Arnett,Home Office,Amsterdam,North Holland,Netherlands,Central,OFF-BI-10004328,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",171.36,7,0.5,-48.09,24.48,77514.945
7744,IT-2015-3076849,2015-06-01,2015-06-06,Standard Class,JR-15700,Jocasta Rupert,Consumer,Rome,Lazio,Italy,South,OFF-ST-10003641,Office Supplies,Storage,"Fellowes Trays, Wire Frame",101.628,3,0.4,-25.452,33.876,289709.658
7745,IT-2015-3076849,2015-06-01,2015-06-06,Standard Class,JR-15700,Jocasta Rupert,Consumer,Rome,Lazio,Italy,South,TEC-CO-10001567,Technology,Copiers,"Brother Copy Machine, Laser",523.86,2,0.0,5.22,261.93,289709.658
4287,IT-2015-3157915,2015-09-13,2015-09-17,Second Class,RW-19630,Rob Williams,Corporate,Dublin,Dublin,Ireland,North,OFF-SU-10003907,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",60.0,4,0.5,-37.2,15.0,16639.509000000002
5655,IT-2015-3183678,2015-09-24,2015-09-26,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-AR-10004492,Office Supplies,Art,"BIC Canvas, Blue",144.99,3,0.1,-3.24,48.330000000000005,628840.0305
5656,IT-2015-3183678,2015-09-24,2015-09-26,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-PA-10000317,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium",71.118,3,0.1,31.608,23.706,628840.0305
5657,IT-2015-3183678,2015-09-24,2015-09-26,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-AP-10001103,Office Supplies,Appliances,"Breville Microwave, Silver",1209.84,5,0.2,241.89,241.968,628840.0305
5658,IT-2015-3183678,2015-09-24,2015-09-26,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-EN-10001979,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",21.438,2,0.1,3.318,10.719,628840.0305
5659,IT-2015-3183678,2015-09-24,2015-09-26,First Class,ZC-21910,Zuschuss Carroll,Consumer,Berlin,Berlin,Germany,Central,OFF-AP-10000486,Office Supplies,Appliances,"Cuisinart Stove, Silver",3018.624,7,0.2,377.244,431.23199999999997,628840.0305
5201,IT-2015-3202706,2015-07-28,2015-07-30,First Class,EM-14095,Eudokia Martin,Corporate,Genoa,Liguria,Italy,South,TEC-PH-10002564,Technology,Phones,"Motorola Signal Booster, Full Size",173.304,2,0.4,-69.336,86.652,289709.658
4414,IT-2015-3203475,2015-02-26,2015-03-05,Standard Class,BO-11425,Bobby Odegard,Consumer,Slootdorp,North Holland,Netherlands,Central,TEC-PH-10002079,Technology,Phones,"Motorola Headset, with Caller ID",119.61,3,0.5,-40.68,39.87,77514.945
4415,IT-2015-3203475,2015-02-26,2015-03-05,Standard Class,BO-11425,Bobby Odegard,Consumer,Slootdorp,North Holland,Netherlands,Central,FUR-FU-10001086,Furniture,Furnishings,"Advantus Frame, Black",533.376,6,0.2,-0.144,88.896,77514.945
9287,IT-2015-3264984,2015-02-15,2015-02-21,Standard Class,TP-21565,Tracy Poddar,Corporate,Seville,Andalusía,Spain,South,FUR-CH-10002891,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",727.536,2,0.2,-81.864,363.768,287146.68
9288,IT-2015-3264984,2015-02-15,2015-02-21,Standard Class,TP-21565,Tracy Poddar,Corporate,Seville,Andalusía,Spain,South,FUR-FU-10000388,Furniture,Furnishings,"Rubbermaid Door Stop, Erganomic",127.26,3,0.0,19.08,42.42,287146.68
7180,IT-2015-3267917,2015-09-13,2015-09-16,First Class,TS-21205,Thomas Seio,Corporate,Breda,North Brabant,Netherlands,Central,OFF-BI-10003058,Office Supplies,Binders,"Acco Binder Covers, Economy",13.32,2,0.5,-2.4,6.66,77514.945
